ad_id,area,area_sqm,building_type,category,city,currency,detail_url,district,floor,floor_numeric,image_count,listing_date,listing_date_raw,listing_type,location_full,ownership_document,price,price_per_sqm,price_text,property_type,rooms,rooms_numeric,scraped_at,seller_category,seller_type,short_description,source_page,title,total_floors,total_floors_numeric,transaction_type
164161,4,4.0,,Torpaq sahələri,Abşeron r.,AZN,https://qarabazar.az/Qobu-erazisinde-4-sot-torpaq-satilir-adv164161.html,Qobu,,,4,2025-08-31,31 avqust 2025,,Abşeron r.♦Qobu,Var,28000,7000.0,28 000 azn,land,,,2026-01-01T14:16:35.541569,owner,ƏMLAK sahibi,Qobu erazisinde 4 sot torpaq satılır. Kupçası var. Sotu 7 ...,16,Qobu ərazisində 4 sot torpaq satılır,,,other
166003,19,19.0,,Torpaq sahələri,İsmayıllı,AZN,https://qarabazar.az/Ismailli-rayonu-Zoqalliq-kendinde-19-sot-torpaq-sahtsi-satil-adv166003.html,,,,,2025-08-31,31 avqust 2025,,İsmayıllı,Var,55000,2894.74,55 000 azn,land,,,2026-01-01T14:16:35.542762,owner,ƏMLAK sahibi,Бартер . В туристической зоне  в селе Зогаллыг города Ис...,16,Ismaillı rayonu Zoqalliq kəndində 19 sot torpaq sahtsi satil,,,other
166002,55,55.0,,Köhnə tikili,Bakı,AZN,https://qarabazar.az/Hizami-rayony-Kesle-qesebesinde-2-otaqli-menzil-satilir-adv166002.html,Keşlə,1,1,14,2025-08-31,31 avqust 2025,,Bakı♦Keşlə,Var,115000,2090.91,115 000 azn,apartment,2 otaq,2,2026-01-01T14:16:35.543886,owner,ƏMLAK sahibi,Sahibindən.Hizami rayony Keşlə qəsəbəsində 2 otaqlı(1 otaq...,16,Hizami rayony Keşlə qəsəbəsində 2 otaqlı mənzil satilir,5,5,other
165996,50,50.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/malakanda-50kv-obyekt-icaresi-adv165996.html,metro Sahil,,,9,2025-08-30,30 avqust 2025,,Bakı♦metro Sahil,,700,14.0,700 azn,commercial,,,2026-01-01T14:16:35.545162,agent,Vasitəçi(makler),Səbail rayonu Sahil metrosu Malakan bağının yaxınlığı obye...,16,Malakanda 50kv obyekt icaresi,,,rent
165987,43,43.0,Ayrıca tikili,Kiraye / icare obyektler,Abşeron r.,AZN,https://qarabazar.az/Obyekt-icareye-verilir-adv165987.html,Xırdalan,,,4,2025-08-30,30 avqust 2025,,Abşeron r.♦Xırdalan,,550,12.79,550 azn,commercial,,,2026-01-01T14:16:35.546275,owner,ƏMLAK sahibi,Xirdalan səhəri AAAF park Yasayis kompleksində Aaaf parkin...,16,Obyekt icareye verilir,,,rent
165978,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-2-meretbe-6-otaq-adv165978.html,Biləcəri,,,10,2025-08-29,29 avqust 2025,,Bakı♦Biləcəri,Yoxdur,30000,,30 000 azn,house,5 otaq +,5,2026-01-01T14:16:35.547472,agent,Vasitəçi(makler),Kredit: Biləcəridə Avtovağzal metrosuna yaxın 1 sotda 2 m�...,16,Kredit ilə Biləcəridə 2 mərətbə 6 otaq,,,other
165970,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Buzovnada-Aida-parkin-yaxinliginda-heyet-evi-satilir-adv165970.html,Buzovna,,,,2025-08-29,29 avqust 2025,,Bakı♦Buzovna,Var,165000,,165 000 azn,house,4 otaq,4,2026-01-01T14:16:35.548815,agent,Vasitəçi(makler),"Xəzər rayonu ,Buzovna-Maştağa yolunun uzərində ,Aida park...",16,Buzovnada Aida parkın yaxınlığında həyət evi satılır,,,other
165965,92,92.0,,Köhnə tikili,Bakı,AZN,https://qarabazar.az/4-otaqli-92kv-Menzil-satilir-Bakixanov-t-m-yaninda-adv165965.html,Bakıxanov,5,5,14,2025-08-29,29 avqust 2025,,Bakı♦Bakıxanov,Var,135000,1467.39,135 000 azn,apartment,4 otaq,4,2026-01-01T14:16:35.550044,agent,Vasitəçi(makler),"Təcili Satış!!!
Bakıxanov qəsəbəsi Bakıxanov ticarət mərk...",16,4 otaqlı 92kv Mənzil satılır Bakıxanov t/m. yanında,5,5,other
165963,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Buzovnada-heyet-evi-satilir-adv165963.html,Buzovna,,,,2025-08-29,29 avqust 2025,,Bakı♦Buzovna,Var,225000,,225 000 azn,house,4 otaq,4,2026-01-01T14:16:35.551321,agent,Vasitəçi(makler),"Təcili!!!!!! 

Xəzər rayonu , Buzovna qəsəbəsində , 26 n...",16,Buzovnada həyət evi satılır,,,other
150402,,,,"Həyət evləri, Villa",Abşeron r.,AZN,https://qarabazar.az/4-otaqli-heyet-evi-yeni-tikili-sahesi-114-kvadratmetr-adv150402.html,Masazır,,,7,2025-08-28,28 avqust 2025,,Abşeron r.♦Masazır,Var,120000,,120 000 azn,house,4 otaq,4,2026-01-01T14:16:35.552594,agent,Vasitəçi(makler),Masazır qəsəbəsi Qubadlı məktəbinin düz yanında müasir üsl...,16,4 otaqlı həyət evi yeni tikili sahəsi 114 kvadratmetr,,,other
165946,,,,"Həyət evləri, Villa",Abşeron r.,AZN,https://qarabazar.az/Abseron-rayonu-Xirdalan-seheri-AAAF-park-heyet-evi-satiram-adv165946.html,Xırdalan,,,10,2025-08-27,27 avqust 2025,,Abşeron r.♦Xırdalan,Yoxdur,47000,,47 000 azn,house,2 otaq,2,2026-01-01T14:16:35.553854,owner,ƏMLAK sahibi,Təcili Abşeron rayonu Xırdalan şəhəri AAAF park yaşayış ko...,16,Abşeron rayonu Xırdalan şəhəri AAAF park həyət evi satıram,,,other
165936,120,120.0,,Yeni tikili (новостройки),Bakı,AZN,https://qarabazar.az/Yasamal-rayonu-Huseyin-Cavid-prospektinde-Elmer-m-st-yaxin-3-adv165936.html,metro Elmlər Akademiyası,5,5,10,2025-08-27,27 avqust 2025,Kiraye ev verirem,Bakı♦metro Elmlər Akademiyası,,1200,10.0,1 200 azn,apartment,3 otaq,3,2026-01-01T14:16:35.555103,agent,Vasitəçi(makler),"Yasamal rayonu,Hüseyin Cavid prospektinde,Elmer m/st 5 dəq...",16,"Yasamal rayonu,Hüseyin Cavid prospektinde,Elmer m/st yaxın 3",16,16,other
165908,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bileceride-2-sotda-2-mertebe-5-otaq-adv165908.html,Biləcəri,,,10,2025-08-26,26 avqust 2025,,Bakı♦Biləcəri,Yoxdur,97000,,97 000 azn,house,5 otaq +,5,2026-01-01T14:16:35.556357,agent,Vasitəçi(makler),Təcili... Biləcəridə DSK yolunda 2 sotda 2 mərtəbə 5 otaq...,16,Biləcəridə 2 sotda 2 mərtəbə 5 otaq,,,other
165891,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Xetai-rayonu-Polad-Hesimov-kucesi-6-otaq-heyet-evi-adv165891.html,Zığ,,,8,2025-08-26,26 avqust 2025,,Bakı♦Zığ,Var,120000,,120 000 azn,house,5 otaq +,5,2026-01-01T14:16:35.557646,owner,ƏMLAK sahibi,Bakı şəhəri Xətai rayonu Polad Həşimov küçəsi 2 daşla tiki...,16,"Xətai rayonu, Polad Həşimov küçəsi 6 otaq həyət evi",,,other
165886,18,18.0,Ayrıca tikili,Kiraye / icare obyektler,Abşeron r.,AZN,https://qarabazar.az/Obyekt-icareye-verilir-adv165886.html,Xırdalan,,,4,2025-08-25,25 avqust 2025,,Abşeron r.♦Xırdalan,,351,19.5,351 azn,commercial,,,2026-01-01T14:16:35.558912,owner,ƏMLAK sahibi,Xirdalan Seheri Aaaf parkin icerisinde Temirli obyekt İcar...,16,Obyekt icareye verilir,,,rent
165879,64,64.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/Buzovnada-2-otaqli-menzil-satilir-adv165879.html,Buzovna,2,2,,2025-08-25,25 avqust 2025,,Bakı♦Buzovna,Yoxdur,150000,2343.75,150 000 azn,apartment,2 otaq,2,2026-01-01T14:16:35.560098,agent,Vasitəçi(makler),"Xəzər rayonu ,Buzovna qəsəbəsində, Delmar Yaşayış kompleks...",16,Buzovnada 2 otaqlı mənzil satılır,4,4,other
165872,40,40.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28mayda-40kv-magaza-icaresi-adv165872.html,metro 28 May,,,10,2025-08-24,24 avqust 2025,,Bakı♦metro 28 May,,700,17.5,700 azn,commercial,,,2026-01-01T14:16:35.561477,agent,Vasitəçi(makler),"Nəsimi rayonu, 28may metrosundan, 6-7 dəqiqəlik piyada məs...",16,28mayda 40kv magaza icaresi,,,rent
165861,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bineqedide-1-otaqli-heyet-evi-adv165861.html,Binəqədi,,,10,2025-08-23,23 avqust 2025,,Bakı♦Binəqədi,Yoxdur,26000,,26 000 azn,house,1 otaq,1,2026-01-01T14:16:35.562588,agent,Vasitəçi(makler),"Binəqədidə 0.5 sotda 1 otaq, S/Q və mətbəxi var. Təmirlidi...",16,Binəqədidə 1 otaqlı həyət evi,,,other
165858,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bineqedide-4-otaqli-heyet-evi-adv165858.html,Binəqədi,,,10,2025-08-23,23 avqust 2025,,Bakı♦Binəqədi,Yoxdur,75000,,75 000 azn,house,4 otaq,4,2026-01-01T14:16:35.563842,agent,Vasitəçi(makler),"Binəqədidə 1.5 sotda 4 otaq, S/Q və mətbəxi var. Təmirlidi...",16,Binəqədidə 4 otaqlı həyət evi,,,other
165851,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Buzovnada-bag-evi-satilir-adv165851.html,Buzovna,,,8,2025-08-23,23 avqust 2025,,Bakı♦Buzovna,Var,335000,,335 000 azn,house,4 otaq,4,2026-01-01T14:16:37.380362,agent,Vasitəçi(makler),"Buzovna qəsəbəsi, Aida park yaxınlığı, ana yoldan 60 metr ...",17,Buzovnada bağ evi satılır,,,other
165850,75,75.0,,Yeni tikili (новостройки),Bakı,AZN,https://qarabazar.az/Telebe-qizlara-kiraye-ev-verirem-adv165850.html,metro 20 Yanvar,1,1,4,2025-08-23,23 avqust 2025,Kiraye ev verirem,Bakı♦metro 20 Yanvar,,150,2.0,150 azn,apartment,2 otaq,2,2026-01-01T14:16:37.381791,owner,ƏMLAK sahibi,Tələbə qızlara kirayə 2 otaqlı ev verirəm kamunal vermirsi...,17,Tələbə qızlara kirayə ev verirem,1,1,other
165848,256,256.0,Ayrıca tikili,Kiraye / icare obyektler,Abşeron r.,AZN,https://qarabazar.az/Cay-evi-icareye-verilir-adv165848.html,Xırdalan,,,4,2025-08-23,23 avqust 2025,,Abşeron r.♦Xırdalan,,2000,7.81,2 000 azn,commercial,,,2026-01-01T14:16:37.383140,owner,ƏMLAK sahibi,Xirdalan Şəhəri Heydər Əliyev pr Heydər Parkinin İcərisind...,17,Cay evi icarəyə verilir,,,rent
165836,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Qesebenin-ozunde-heyet-evi-adv165836.html,Hövsan,,,10,2025-08-22,22 avqust 2025,,Bakı♦Hövsan,Yoxdur,65000,,65 000 azn,house,4 otaq,4,2026-01-01T14:16:37.384474,owner,ƏMLAK sahibi,"Ev Hovsan Qesebenin ozunde ! 4 otaq, 2 sot, qaz,su,isiq,ko...",17,Qesebenin ozunde heyet evi,,,other
165834,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Buzovnada-bag-evi-satilir-adv165834.html,Buzovna,,,10,2025-08-22,22 avqust 2025,,Bakı♦Buzovna,Var,349000,,349 000 azn,house,5 otaq +,5,2026-01-01T14:16:37.385948,agent,Vasitəçi(makler),"Buzovnada sakit və yola yaxın ərazidə yerləşən, tam yaşay...",17,Buzovnada bağ evi satılır,,,other
165833,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Buzovnada-120-m-bag-evi-satilir-adv165833.html,Buzovna,,,10,2025-08-22,22 avqust 2025,,Bakı♦Buzovna,Yoxdur,95000,,95 000 azn,house,3 otaq,3,2026-01-01T14:16:37.387291,agent,Vasitəçi(makler),Buzovna qəsəbəsində şəxsi tikili olan 322 nömrəli məktəbin...,17,Buzovnada 120 m² bağ evi satılır,,,other
165829,,,,"Həyət evləri, Villa",Abşeron r.,AZN,https://qarabazar.az/Novxanida-3-Otaqli-Super-Temirli-Bag-Evi-Satilir-adv165829.html,Novxanı,,,10,2025-08-22,22 avqust 2025,,Abşeron r.♦Novxanı,Var,49900,,49 900 azn,house,3 otaq,3,2026-01-01T14:16:37.388608,owner,ƏMLAK sahibi,"Ev Novxani baglarinda elit erazide, Gemi restoranin yaxinl...",17,Novxanida 3 Otaqli Super Temirli Bag Evi Satilir,,,other
165828,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-3-otaqli-heyet-evi-adv165828.html,Biləcəri,,,10,2025-08-21,21 avqust 2025,,Bakı♦Biləcəri,Yoxdur,45000,,45 000 azn,house,3 otaq,3,2026-01-01T14:16:37.390423,agent,Vasitəçi(makler),"KREDİT... Biləcəridə 2 sotda 3 otaq, S/Q və mətbəxi var. Q...",17,Kredit ilə Biləcəridə 3 otaqlı həyət evi,,,other
164674,150,150.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/Elmler-mt-s-na-5deqiqe-yaxn-OFIS-icareye-verilir-adv164674.html,metro Elmlər Akademiyası,,,10,2025-08-21,21 avqust 2025,,Bakı♦metro Elmlər Akademiyası,,1600,10.67,1 600 azn,commercial,,,2026-01-01T14:16:37.391709,agent,Vasitəçi(makler),"Yasamal  rayonu,Elmlər mt/s-na 5dəqiqə yaxın YOLQRAĞI 4 ot...",17,Elmlər mt/s-na 5dəqiqə yaxn OFİS icareye verilir,,,rent
165822,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Buzovna-Mastaga-yolunda-heyet-evi-satilir-adv165822.html,Buzovna,,,10,2025-08-21,21 avqust 2025,,Bakı♦Buzovna,Yoxdur,58000,,58 000 azn,house,3 otaq,3,2026-01-01T14:16:37.393379,agent,Vasitəçi(makler),"TƏCİLİ!!!!!!!!!! 
Buzovna-Maştağa yolu , Lider marketin ...",17,Buzovna-Maştağa yolunda həyət evi satılır,,,other
165819,125,125.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28mayda-125kv-obyekt-icaresi-adv165819.html,metro 28 May,,,10,2025-08-20,20 avqust 2025,,Bakı♦metro 28 May,,3000,24.0,3 000 azn,commercial,,,2026-01-01T14:16:37.394737,agent,Vasitəçi(makler),"Nəsimi rayonu, 28may metrosu, Koroğlu parkının yaxınlığı, ...",17,28mayda 125kv obyekt icaresi,,,rent
165815,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bileceride-3-otaqli-heyet-evi-satilir-adv165815.html,Biləcəri,,,9,2025-08-20,20 avqust 2025,,Bakı♦Biləcəri,Yoxdur,49500,,49 500 azn,house,3 otaq,3,2026-01-01T14:16:37.395890,agent,Vasitəçi(makler),"Biləcəridə Təcili 91, 92, 170 N-li marşurutların yoluna ya...",17,Biləcəridə 3 otaqlı həyət evi satılır,,,other
165814,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-2-otaqli-heyet-evi-adv165814.html,Binəqədi,,,10,2025-08-20,20 avqust 2025,,Bakı♦Binəqədi,Yoxdur,20000,,20 000 azn,house,2 otaq,2,2026-01-01T14:16:37.397202,agent,Vasitəçi(makler),"Binəqədidə Mərkəzə yaxın 1 sotda 2 otaq, S/Q və mətbəxi va...",17,Kredit ilə Biləcəridə 2 otaqlı həyət evi,,,other
165781,150,150.0,,Yeni tikili (новостройки),Bakı,AZN,https://qarabazar.az/28mayda-150kv-menzil-kirayesi-adv165781.html,metro 28 May,13,13,9,2025-08-19,19 avqust 2025,Kiraye ev verirem,Bakı♦metro 28 May,,1700,11.33,1 700 azn,apartment,3 otaq,3,2026-01-01T14:16:37.398507,agent,Vasitəçi(makler),"Nəsimi rayonu, 28may metrosuna yaxın, yeni tikili 16/13, m...",17,28mayda  150kv menzil kirayesi,16,16,other
165773,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Saganda-heyet-evi-satilir-adv165773.html,Şağan,,,6,2025-08-19,19 avqust 2025,,Bakı♦Şağan,Var,63000,,63 000 azn,house,3 otaq,3,2026-01-01T14:16:37.399899,agent,Vasitəçi(makler),"Xəzər rayonu , Şağan -2 qəsəbəsində , 2 sot torpaq sahəsin...",17,Şağanda həyət evi satılır,,,other
165772,112,112.0,Bina altı,Satilan obyektler,Abşeron r.,AZN,https://qarabazar.az/Obyekt-satilir-sahesi-112m-adv165772.html,Xırdalan,,,4,2025-08-19,19 avqust 2025,,Abşeron r.♦Xırdalan,,336000,3000.0,336 000 azn,commercial,,,2026-01-01T14:16:37.401430,owner,ƏMLAK sahibi,Xirdalan şəhəri AAAF park yaşayiş kompleksində Tam Təmirli...,17,Obyekt satilir sahəsi 112m²,,,sale
165768,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-3-otaqli-heyet-evi-adv165768.html,Biləcəri,,,10,2025-08-18,18 avqust 2025,,Bakı♦Biləcəri,Yoxdur,69000,,69 000 azn,house,3 otaq,3,2026-01-01T14:16:37.402634,agent,Vasitəçi(makler),"Biləcəridə 1.5 sotda 3 otaq, S/Q və mətbəxi var. Qaz, su, ...",17,Kredit ilə Biləcəridə 3 otaqlı həyət evi,,,other
165767,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Bileceride-2-sotda-2-mertebe-5-otaq-adv165767.html,Biləcəri,,,11,2025-08-18,18 avqust 2025,,Bakı♦Biləcəri,Yoxdur,110000,,110 000 azn,house,5 otaq +,5,2026-01-01T14:16:37.403945,agent,Vasitəçi(makler),"Təcili... Biləcəridə DSK yolunda 91, 92, 170 N-li marşurut...",17,Biləcəridə 2 sotda 2 mərtəbə 5 otaq,,,other
165764,105,105.0,,Yeni tikili (новостройки),Bakı,AZN,https://qarabazar.az/Yasamalda-3-otag-kiraye-menzil-Otag-yoldasi-Xanimlar-axtarilir-adv165764.html,Yeni Yasamal,2,2,6,2025-08-18,18 avqust 2025,Kiraye ev verirem,Bakı♦Yeni Yasamal,,133,1.27,133 azn,apartment,3 otaq,3,2026-01-01T14:16:37.405235,agent,Vasitəçi(makler),"elaqe yalniz whatsapp 
Eve Otag yoldasi Xanimlar axtarilir...",17,"Yasamalda 3 otag kiraye menzil, Otag yoldasi Xanimlar axtarilir",20,20,other
165763,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Suvelan-yolunda-10-sotda-bag-evi-satilir-adv165763.html,Şüvəlan,,,16,2025-08-18,18 avqust 2025,,Bakı♦Şüvəlan,Var,270000,,270 000 azn,house,5 otaq +,5,2026-01-01T14:16:37.406542,agent,Vasitəçi(makler),"TƏCİLİ!!!!! 
Xəzər rayonu , Şüvəlan Yolunda – 10 sot torp...",17,Şüvəlan yolunda 10 sotda bağ evi satılır,,,other
165760,150,150.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/koroglu-metrosuna-yaxin-150kv-ofis-icaresi-adv165760.html,metro Koroğlu,,,9,2025-08-17,17 avqust 2025,,Bakı♦metro Koroğlu,,1000,6.67,1 000 azn,commercial,,,2026-01-01T14:16:37.407846,agent,Vasitəçi(makler),Nizami rayonu Koroğlu metrosu Heydər Əliyev prospekti Asan...,17,Koroglu metrosuna yaxin 150kv ofis icaresi,,,rent
165759,3,3.0,,Torpaq sahələri,Abşeron r.,AZN,https://qarabazar.az/Yarim-Tikili-Ev-satilir-Mehdiabadda-adv165759.html,Mehdiabad,,,7,2025-08-17,17 avqust 2025,,Abşeron r.♦Mehdiabad,Var,2500,833.33,2 500 azn,land,,,2026-01-01T14:16:37.408996,owner,ƏMLAK sahibi,Yarım Tikili ev satılır Mehdiabad Nurlan Marketin Yaxınl...,17,Yarım Tikili Ev satılır Mehdiabadda,,,other
165758,200,200.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/koroglu-metrosunda-200kv-anbar-icaresi-adv165758.html,metro Koroğlu,,,10,2025-08-17,17 avqust 2025,,Bakı♦metro Koroğlu,,1000,5.0,1 000 azn,commercial,,,2026-01-01T14:16:37.410647,agent,Vasitəçi(makler),Nizami rayonu Koroğlu metrosu Heydər Əliyev prospekti Asan...,17,Koroglu metrosunda 200kv anbar icaresi,,,rent
165757,60,60.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/koroglu-m-t-yaxinliginda-anbar-icaresi-60kv-adv165757.html,metro Koroğlu,,,10,2025-08-17,17 avqust 2025,,Bakı♦metro Koroğlu,,400,6.67,400 azn,commercial,,,2026-01-01T14:16:37.411853,agent,Vasitəçi(makler),Nizami rayonu Koroğlu metrosu Heydər Əliyev prospekti Asan...,17,Koroglu m/t yaxinliginda anbar icaresi 60kv,,,rent
165756,110,110.0,,Yeni tikili binalar,Abşeron r.,AZN,https://qarabazar.az/xirdalanda-2-otaqli-menzil-satisi-110kv-adv165756.html,Xırdalan,6,6,10,2025-08-17,17 avqust 2025,,Abşeron r.♦Xırdalan,Var,160000,1454.55,160 000 azn,apartment,2 otaq,2,2026-01-01T14:16:37.413047,agent,Vasitəçi(makler),"Xırdalan şəhəri, Heydər Əliyev parkına yaxın, yenitikili 1...",17,Xırdalanda 2 otaqlı mənzil satışı 110kv,12,12,other
165755,25,25.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/Nardaranda-pirin-yaxinliginda-25-sot-torpag-satiram-adv165755.html,Nardaran,,,5,2025-08-17,17 avqust 2025,,Bakı♦Nardaran,Yoxdur,8000,320.0,8 000 azn,land,,,2026-01-01T14:16:37.414601,owner,ƏMLAK sahibi,"Nardaran bağlarında torpag sahəsi satılır 25 sot 
Tecili s...",17,Nardaranda pirin yaxınlığında 25 sot torpağ satıram,,,other
165754,13,13.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/Nardaran-baglarinda-13-sot-torpag-satilir-cixaris-adv165754.html,Nardaran,,,4,2025-08-17,17 avqust 2025,,Bakı♦Nardaran,Var,10000,769.23,10 000 azn,land,,,2026-01-01T14:16:37.415827,owner,ƏMLAK sahibi,Nardaran bağlalarında hasarı qazı işığı artiziyyab su quyu...,17,Nardaran bağlarında 13 sot torpağ satılır çıxarış,,,other
165753,16,16.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/Nardaran-baglarinda-torpag-sahesi-satilir-FHN-yaninda-adv165753.html,Nardaran,,,3,2025-08-17,17 avqust 2025,,Bakı♦Nardaran,Yoxdur,75000,4687.5,75 000 azn,land,,,2026-01-01T14:16:37.417581,owner,ƏMLAK sahibi,Nardaran bağlarında torpag sahesi satılır FHN yanında 25 s...,17,Nardaran bağlarında torpag sahəsi satılır FHN yanında,,,other
165752,25,25.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/Nardaran-baglarinda-torpag-sahesi-satilir-25sot-adv165752.html,Nardaran,,,2,2025-08-17,17 avqust 2025,,Bakı♦Nardaran,Yoxdur,75000,3000.0,75 000 azn,land,,,2026-01-01T14:16:37.418790,owner,ƏMLAK sahibi,Nardaran bağlarında torpag sahəsi satılır FHN yanında 16 s...,17,Nardaran bağlarında torpag sahəsi satılır 25sot,,,other
165750,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Albalida-8-sotda-heyet-evi-satilir-adv165750.html,Buzovna,,,13,2025-08-17,17 avqust 2025,,Bakı♦Buzovna,Var,150000,,150 000 azn,house,2 otaq,2,2026-01-01T14:16:37.420002,agent,Vasitəçi(makler),"Xəzər rayonu, Albalı-2 (Vişnovka) qəsəbəsində , Socar yana...",17,Albalıda 8 sotda həyət evi satılır,,,other
165743,50,50.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/Bileceride-2-otaqli-Kupcali-Bina-evi-adv165743.html,Biləcəri,14,14,6,2025-08-15,15 avqust 2025,,Bakı♦Biləcəri,Var,140000,2800.0,140 000 azn,apartment,2 otaq,2,2026-01-01T14:16:38.886314,agent,Vasitəçi(makler),Biləcəridə Avtovağzala yaxın Kristal Abşeron MTK-nın Yeni ...,18,Biləcəridə 2 otaqlı Kupçalı Bina evi,16,16,other
165738,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-3-otaqli-heyet-evi-adv165738.html,Biləcəri,,,12,2025-08-15,15 avqust 2025,,Bakı♦Biləcəri,Yoxdur,25000,,25 000 azn,house,3 otaq,3,2026-01-01T14:16:38.888032,agent,Vasitəçi(makler),KREDİT... Biləcəridə Məmmədoğlu Servisin arxasında 1 sotda...,18,Kredit ilə Biləcəridə 3 otaqlı həyət evi,,,other
165731,,,,"Həyət evləri, villa",Abşeron r.,AZN,https://qarabazar.az/Xirdalanda-3-otaqli-heyet-evi-kiraye-verilir-adv165731.html,Xırdalan,,,9,2025-08-15,15 avqust 2025,Kiraye ev verirem,Abşeron r.♦Xırdalan,,350,,350 azn,house,3 otaq,3,2026-01-01T14:16:38.889696,agent,Vasitəçi(makler),Xirdalanda 3 otaqli eşyasiz heyet evi kiraye verilir. Ev 8...,18,Xirdalanda 3 otaqli heyet evi kiraye verilir,,,other
165727,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-3-otaqli-heyet-evi-adv165727.html,Biləcəri,,,10,2025-08-14,14 avqust 2025,,Bakı♦Biləcəri,Yoxdur,30000,,30 000 azn,house,3 otaq,3,2026-01-01T14:16:38.891616,agent,Vasitəçi(makler),"KREDİT... Biləcəridə DYP yolunda 1.5 sotda 3 otaq, S/Q və ...",18,Kredit ilə Biləcəridə 3 otaqlı həyət evi,,,other
165720,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Kupcali-Bileceride-3-otaqli-heyet-evi-adv165720.html,Biləcəri,,,14,2025-08-13,13 avqust 2025,,Bakı♦Biləcəri,Var,30000,,30 000 azn,house,3 otaq,3,2026-01-01T14:16:38.893923,agent,Vasitəçi(makler),KREDİT... Biləcəridə DYP yolunda Kupçalı 2.5 sotda 3 otaq...,18,Kredit ilə Kupçalı Biləcəridə 3 otaqlı həyət evi,,,other
165719,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Kredit-ile-Bileceride-3-otaqli-heyet-evi-adv165719.html,Biləcəri,,,10,2025-08-13,13 avqust 2025,,Bakı♦Biləcəri,Yoxdur,35000,,35 000 azn,house,3 otaq,3,2026-01-01T14:16:38.895242,agent,Vasitəçi(makler),KREDİT... Biləcəridə DYP yolunda Cantəpə deyilən ərazidə y...,18,Kredit ilə Biləcəridə 3 otaqlı həyət evi,,,other
